t2,y2,t2,y2;
207602.42599999998,19.921875,207662.41499999992,-1.1335592844500297;
207602.48849999998,9.921875,207662.47749999992,1.8664407155499703;
207602.55099999998,20.921875,207662.53999999992,-9.13355928445003;
207602.61349999998,8.921875,207662.60249999992,-25.13355928445003;
207602.67599999998,-6.078125,207662.66499999992,-20.13355928445003;
207602.73849999998,11.921875,207662.72749999992,-9.13355928445003;
207602.80099999998,34.921875,207662.78999999992,-15.13355928445003;
207602.86349999998,10.921875,207662.85249999992,-22.13355928445003;
207602.92599999998,-3.078125,207662.91499999992,-3.1335592844500297;
207602.98849999998,12.921875,207662.97749999992,-12.13355928445003;
207603.05099999998,11.921875,207663.03999999992,-3.1335592844500297;
207603.11349999998,23.921875,207663.10249999992,-20.13355928445003;
207603.17599999998,21.921875,207663.16499999992,-14.13355928445003;
207603.23849999998,7.921875,207663.22749999992,-1.1335592844500297;
207603.30099999998,16.921875,207663.28999999992,7.86644071554997;
207603.36349999998,14.921875,207663.35249999992,-1.1335592844500297;
207603.42599999998,12.921875,207663.41499999992,8.86644071554997;
207603.48849999998,20.921875,207663.47749999992,-23.13355928445003;
207603.55099999998,8.921875,207663.53999999992,-24.13355928445003;
207603.61349999998,-14.078125,207663.60249999992,16.86644071554997;
207603.67599999998,0.921875,207663.66499999992,-5.13355928445003;
207603.73849999998,-4.078125,207663.72749999992,6.86644071554997;
207603.80099999998,-9.078125,207663.78999999992,-0.13355928445002974;
207603.86349999998,12.921875,207663.85249999992,2.8664407155499703;
207603.92599999998,2.921875,207663.91499999992,-8.13355928445003;
207603.98849999998,12.921875,207663.97749999992,19.86644071554997;
207604.05099999998,13.921875,207664.03999999992,-3.1335592844500297;
207604.11349999998,13.921875,207664.10249999992,11.86644071554997;
207604.17599999998,31.921875,207664.16499999992,27.86644071554997;
207604.23849999998,19.921875,207664.22749999992,5.86644071554997;
207604.30099999998,0.921875,207664.28999999992,9.86644071554997;
207604.36349999998,21.921875,207664.35249999992,4.86644071554997;
207604.42599999998,39.921875,207664.41499999992,8.86644071554997;
207604.48849999998,15.921875,207664.47749999992,-4.13355928445003;
207604.55099999998,14.921875,207664.53999999992,12.86644071554997;
207604.61349999998,-5.078125,207664.60249999992,-0.13355928445002974;
207604.67599999998,-14.078125,207664.66499999992,2.8664407155499703;
207604.73849999998,22.921875,207664.72749999992,17.86644071554997;
207604.80099999998,32.921875,207664.78999999992,14.86644071554997;
207604.86349999998,9.921875,207664.85249999992,0.8664407155499703;
207604.92599999998,-0.078125,207664.91499999992,5.86644071554997;
207604.98849999998,-4.078125,207664.97749999992,-9.13355928445003;
207605.05099999998,10.921875,207665.03999999992,-11.13355928445003;
207605.11349999998,19.921875,207665.10249999992,13.86644071554997;
207605.17599999998,9.921875,207665.16499999992,-14.13355928445003;
207605.23849999998,5.921875,207665.22749999992,-4.13355928445003;
207605.30099999998,34.921875,207665.28999999992,-8.13355928445003;
207605.36349999998,8.921875,207665.35249999992,-13.13355928445003;
207605.42599999998,-0.078125,207665.41499999992,-10.13355928445003;
207605.48849999998,-15.078125,207665.47749999992,-12.13355928445003;
207605.55099999998,-11.078125,207665.53999999992,-22.13355928445003;
207605.61349999998,-0.078125,207665.60249999992,-10.13355928445003;
207605.67599999998,6.921875,207665.66499999992,-5.13355928445003;
207605.73849999998,13.921875,207665.72749999992,11.86644071554997;
207605.80099999998,-0.078125,207665.78999999992,5.86644071554997;
207605.86349999998,-25.078125,207665.85249999992,-20.13355928445003;
207605.92599999998,-14.078125,207665.91499999992,-2.1335592844500297;
207605.98849999998,6.921875,207665.97749999992,1.8664407155499703;
207606.05099999998,13.921875,207666.03999999992,14.86644071554997;
207606.11349999998,-19.078125,207666.10249999992,29.86644071554997;
207606.17599999998,-15.078125,207666.16499999992,7.86644071554997;
207606.23849999998,-12.078125,207666.22749999992,24.86644071554997;
207606.30099999998,-27.078125,207666.28999999992,22.86644071554997;
207606.36349999998,-15.078125,207666.35249999992,8.86644071554997;
207606.42599999998,-7.078125,207666.41499999992,15.86644071554997;
207606.48849999998,-25.078125,207666.47749999992,11.86644071554997;
207606.55099999998,-25.078125,207666.53999999992,-3.1335592844500297;
207606.61349999998,22.921875,207666.60249999992,8.86644071554997;
207606.67599999998,2.921875,207666.66499999992,6.86644071554997;
207606.73849999998,-13.078125,207666.72749999992,19.86644071554997;
207606.80099999998,4.921875,207666.78999999992,18.86644071554997;
207606.86349999998,-40.078125,207666.85249999992,-4.13355928445003;
207606.92599999998,-13.078125,207666.91499999992,3.8664407155499703;
207606.98849999998,-2.078125,207666.97749999992,7.86644071554997;
207607.05099999998,-27.078125,207667.03999999992,5.86644071554997;
207607.11349999998,-29.078125,207667.10249999992,-3.1335592844500297;
207607.17599999998,-13.078125,207667.16499999992,15.86644071554997;
207607.23849999998,-20.078125,207667.22749999992,-5.13355928445003;
207607.30099999998,-33.078125,207667.28999999992,-3.1335592844500297;
207607.36349999998,-28.078125,207667.35249999992,2.8664407155499703;
207607.42599999998,-19.078125,207667.41499999992,12.86644071554997;
207607.48849999998,-13.078125,207667.47749999992,2.8664407155499703;
207607.55099999998,-6.078125,207667.53999999992,4.86644071554997;
207607.61349999998,4.921875,207667.60249999992,2.8664407155499703;
207607.67599999998,-9.078125,207667.66499999992,-8.13355928445003;
207607.73849999998,-18.078125,207667.72749999992,17.86644071554997;
207607.80099999998,-31.078125,207667.78999999992,-7.13355928445003;
207607.86349999998,-18.078125,207667.85249999992,12.86644071554997;
207607.92599999998,7.921875,207667.91499999992,12.86644071554997;
207607.98849999998,-43.078125,207667.97749999992,13.86644071554997;
207608.05099999998,-33.078125,207668.03999999992,12.86644071554997;
207608.11349999998,-6.078125,207668.10249999992,25.86644071554997;
207608.17599999998,-46.078125,207668.16499999992,13.86644071554997;
207608.23849999998,-23.078125,207668.22749999992,29.86644071554997;
207608.30099999998,2.921875,207668.28999999992,40.86644071554997;
207608.36349999998,-26.078125,207668.35249999992,-7.13355928445003;
207608.42599999998,-3.078125,207668.41499999992,11.86644071554997;
207608.48849999998,-18.078125,207668.47749999992,22.86644071554997;
207608.55099999998,-42.078125,207668.53999999992,19.86644071554997;
207608.61349999998,-9.078125,207668.60249999992,31.86644071554997;
207608.67599999998,-18.078125,207668.66499999992,37.86644071554997;
207608.73849999998,-33.078125,207668.72749999992,30.86644071554997;
207608.80099999998,1.921875,207668.78999999992,16.86644071554997;
207608.86349999998,-9.078125,207668.85249999992,36.86644071554997;
207608.92599999998,-37.078125,207668.91499999992,38.86644071554997;
207608.98849999998,-35.078125,207668.97749999992,11.86644071554997;
207609.05099999998,-27.078125,207669.03999999992,4.86644071554997;
207609.11349999998,-29.078125,207669.10249999992,37.86644071554997;
207609.17599999998,-21.078125,207669.16499999992,28.86644071554997;
207609.23849999998,-27.078125,207669.22749999992,15.86644071554997;
207609.30099999998,-13.078125,207669.28999999992,17.86644071554997;
207609.36349999998,-20.078125,207669.35249999992,17.86644071554997;
207609.42599999998,-27.078125,207669.41499999992,21.86644071554997;
207609.48849999998,-5.078125,207669.47749999992,24.86644071554997;
207609.55099999998,-12.078125,207669.53999999992,30.86644071554997;
207609.61349999998,-7.078125,207669.60249999992,-5.13355928445003;
207609.67599999998,-6.078125,207669.66499999992,13.86644071554997;
207609.73849999998,-14.078125,207669.72749999992,2.8664407155499703;
207609.80099999998,-10.078125,207669.78999999992,3.8664407155499703;
207609.86349999998,-3.078125,207669.85249999992,21.86644071554997;
207609.92599999998,8.921875,207669.91499999992,21.86644071554997;
207609.98849999998,-2.078125,207669.97749999992,-8.13355928445003;
207610.05099999998,-22.078125,207670.03999999992,12.86644071554997;
207610.11349999998,-29.078125,207670.10249999992,-6.13355928445003;
207610.17599999998,-9.078125,207670.16499999992,-7.13355928445003;
207610.23849999998,-7.078125,207670.22749999992,-8.13355928445003;
207610.30099999998,-0.078125,207670.28999999992,-27.13355928445003;
207610.36349999998,-7.078125,207670.35249999992,5.86644071554997;
207610.42599999998,-39.078125,207670.41499999992,1.8664407155499703;
207610.48849999998,-29.078125,207670.47749999992,-4.13355928445003;
207610.55099999998,1.921875,207670.53999999992,-6.13355928445003;
207610.61349999998,0.921875,207670.60249999992,7.86644071554997;
207610.67599999998,-4.078125,207670.66499999992,-7.13355928445003;
207610.73849999998,-15.078125,207670.72749999992,0.8664407155499703;
207610.80099999998,-23.078125,207670.78999999992,2.8664407155499703;
207610.86349999998,-2.078125,207670.85249999992,3.8664407155499703;
207610.92599999998,13.921875,207670.91499999992,11.86644071554997;
207610.98849999998,-10.078125,207670.97749999992,-0.13355928445002974;
207611.05099999998,-6.078125,207671.03999999992,7.86644071554997;
207611.11349999998,-2.078125,207671.10249999992,7.86644071554997;
207611.17599999998,-17.078125,207671.16499999992,12.86644071554997;
207611.23849999998,-7.078125,207671.22749999992,-9.13355928445003;
207611.30099999998,11.921875,207671.28999999992,-5.13355928445003;
207611.36349999998,6.921875,207671.35249999992,31.86644071554997;
207611.42599999998,8.921875,207671.41499999992,0.8664407155499703;
207611.48849999998,2.921875,207671.47749999992,-4.13355928445003;
207611.55099999998,-11.078125,207671.53999999992,7.86644071554997;
207611.61349999998,5.921875,207671.60249999992,-20.13355928445003;
207611.67599999998,-1.078125,207671.66499999992,-15.13355928445003;
207611.73849999998,-5.078125,207671.72749999992,2.8664407155499703;
207611.80099999998,-2.078125,207671.78999999992,-14.13355928445003;
207611.86349999998,6.921875,207671.85249999992,12.86644071554997;
207611.92599999998,-10.078125,207671.91499999992,18.86644071554997;
207611.98849999998,-13.078125,207671.97749999992,12.86644071554997;
207612.05099999998,4.921875,207672.03999999992,27.86644071554997;
207612.11349999998,31.921875,207672.10249999992,6.86644071554997;
207612.17599999998,-1.078125,207672.16499999992,3.8664407155499703;
207612.23849999998,4.921875,207672.22749999992,6.86644071554997;
207612.30099999998,32.921875,207672.28999999992,4.86644071554997;
207612.36349999998,-4.078125,207672.35249999992,2.8664407155499703;
207612.42599999998,-5.078125,207672.41499999992,12.86644071554997;
207612.48849999998,52.921875,207672.47749999992,-12.13355928445003;
207612.55099999998,19.921875,207672.53999999992,-21.13355928445003;
207612.61349999998,-28.078125,207672.60249999992,21.86644071554997;
207612.67599999998,13.921875,207672.66499999992,0.8664407155499703;
207612.73849999998,13.921875,207672.72749999992,-4.13355928445003;
207612.80099999998,-5.078125,207672.78999999992,6.86644071554997;
207612.86349999998,13.921875,207672.85249999992,-2.1335592844500297;
207612.92599999998,-6.078125,207672.91499999992,-20.13355928445003;
207612.98849999998,-24.078125,207672.97749999992,29.86644071554997;
207613.05099999998,3.921875,207673.03999999992,16.86644071554997;
207613.11349999998,-9.078125,207673.10249999992,18.86644071554997;
207613.17599999998,-19.078125,207673.16499999992,32.86644071554997;
207613.23849999998,-24.078125,207673.22749999992,-2.1335592844500297;
207613.30099999998,-27.078125,207673.28999999992,24.86644071554997;
207613.36349999998,-19.078125,207673.35249999992,10.86644071554997;
207613.42599999998,-18.078125,207673.41499999992,11.86644071554997;
207613.48849999998,1.921875,207673.47749999992,6.86644071554997;
207613.55099999998,-10.078125,207673.53999999992,29.86644071554997;
207613.61349999998,11.921875,207673.60249999992,-0.13355928445002974;
207613.67599999998,-2.078125,207673.66499999992,12.86644071554997;
207613.73849999998,10.921875,207673.72749999992,19.86644071554997;
207613.80099999998,36.921875,207673.78999999992,27.86644071554997;
207613.86349999998,26.921875,207673.85249999992,-5.13355928445003;
207613.92599999998,-2.078125,207673.91499999992,20.86644071554997;
207613.98849999998,6.921875,207673.97749999992,1.8664407155499703;
207614.05099999998,25.921875,207674.03999999992,5.86644071554997;
207614.11349999998,11.921875,207674.10249999992,-5.13355928445003;
207614.17599999998,1.921875,207674.16499999992,-11.13355928445003;
207614.23849999998,9.921875,207674.22749999992,11.86644071554997;
207614.30099999998,-4.078125,207674.28999999992,-6.13355928445003;
207614.36349999998,30.921875,207674.35249999992,20.86644071554997;
207614.42599999998,41.921875,207674.41499999992,13.86644071554997;
207614.48849999998,27.921875,207674.47749999992,28.86644071554997;
207614.55099999998,12.921875,207674.53999999992,-7.13355928445003;
207614.61349999998,26.921875,207674.60249999992,32.86644071554997;
207614.67599999998,36.921875,207674.66499999992,29.86644071554997;
207614.73849999998,25.921875,207674.72749999992,5.86644071554997;
207614.80099999998,25.921875,207674.78999999992,12.86644071554997;
207614.86349999998,6.921875,207674.85249999992,34.86644071554997;
207614.92599999998,22.921875,207674.91499999992,9.86644071554997;
207614.98849999998,15.921875,207674.97749999992,14.86644071554997;
207615.05099999998,17.921875,207675.03999999992,40.86644071554997;
207615.11349999998,-1.078125,207675.10249999992,6.86644071554997;
207615.17599999998,3.921875,207675.16499999992,21.86644071554997;
207615.23849999998,25.921875,207675.22749999992,16.86644071554997;
207615.30099999998,11.921875,207675.28999999992,17.86644071554997;
207615.36349999998,4.921875,207675.35249999992,9.86644071554997;
207615.42599999998,8.921875,207675.41499999992,23.86644071554997;
207615.48849999998,4.921875,207675.47749999992,27.86644071554997;
207615.55099999998,16.921875,207675.53999999992,29.86644071554997;
207615.61349999998,-3.078125,207675.60249999992,14.86644071554997;
207615.67599999998,0.921875,207675.66499999992,21.86644071554997;
207615.73849999998,-6.078125,207675.72749999992,11.86644071554997;
207615.80099999998,-10.078125,207675.78999999992,1.8664407155499703;
207615.86349999998,-0.078125,207675.85249999992,18.86644071554997;
207615.92599999998,12.921875,207675.91499999992,-0.13355928445002974;
207615.98849999998,5.921875,207675.97749999992,24.86644071554997;
207616.05099999998,-15.078125,207676.03999999992,8.86644071554997;
207616.11349999998,-9.078125,207676.10249999992,36.86644071554997;
207616.17599999998,-9.078125,207676.16499999992,29.86644071554997;
207616.23849999998,25.921875,207676.22749999992,15.86644071554997;
207616.30099999998,16.921875,207676.28999999992,10.86644071554997;
207616.36349999998,1.921875,207676.35249999992,43.86644071554997;
207616.42599999998,14.921875,207676.41499999992,37.86644071554997;
207616.48849999998,11.921875,207676.47749999992,2.8664407155499703;
207616.55099999998,-13.078125,207676.53999999992,25.86644071554997;
207616.61349999998,29.921875,207676.60249999992,-3.1335592844500297;
207616.67599999998,34.921875,207676.66499999992,10.86644071554997;
207616.73849999998,13.921875,207676.72749999992,0.8664407155499703;
207616.80099999998,12.921875,207676.78999999992,10.86644071554997;
207616.86349999998,38.921875,207676.85249999992,6.86644071554997;
207616.92599999998,28.921875,207676.91499999992,21.86644071554997;
207616.98849999998,23.921875,207676.97749999992,-12.13355928445003;
207617.05099999998,23.921875,207677.03999999992,0.8664407155499703;
207617.11349999998,27.921875,207677.10249999992,1.8664407155499703;
207617.17599999998,23.921875,207677.16499999992,-8.13355928445003;
207617.23849999998,4.921875,207677.22749999992,21.86644071554997;
207617.30099999998,30.921875,207677.28999999992,12.86644071554997;
207617.36349999998,42.921875,207677.35249999992,19.86644071554997;
207617.42599999998,28.921875,207677.41499999992,3.8664407155499703;
207617.48849999998,18.921875,207677.47749999992,23.86644071554997;
207617.55099999998,27.921875,207677.53999999992,7.86644071554997;
207617.61349999998,42.921875,207677.60249999992,13.86644071554997;
207617.67599999998,38.921875,207677.66499999992,5.86644071554997;
207617.73849999998,6.921875,207677.72749999992,27.86644071554997;
207617.80099999998,3.921875,207677.78999999992,9.86644071554997;
207617.86349999998,8.921875,207677.85249999992,10.86644071554997;
207617.92599999998,29.921875,207677.91499999992,23.86644071554997;
207617.98849999998,13.921875,207677.97749999992,-6.13355928445003;
207618.05099999998,-1.078125,207678.03999999992,16.86644071554997;
207618.11349999998,16.921875,207678.10249999992,-4.13355928445003;
207618.17599999998,14.921875,207678.16499999992,-7.13355928445003;
207618.23849999998,16.921875,207678.22749999992,-10.13355928445003;
207618.30099999998,26.921875,207678.28999999992,11.86644071554997;
207618.36349999998,17.921875,207678.35249999992,0.8664407155499703;
207618.42599999998,4.921875,207678.41499999992,5.86644071554997;
207618.48849999998,17.921875,207678.47749999992,-3.1335592844500297;
207618.55099999998,11.921875,207678.53999999992,-1.1335592844500297;
207618.61349999998,8.921875,207678.60249999992,10.86644071554997;
207618.67599999998,18.921875,207678.66499999992,3.8664407155499703;
207618.73849999998,32.921875,207678.72749999992,2.8664407155499703;
207618.80099999998,25.921875,207678.78999999992,5.86644071554997;
207618.86349999998,40.921875,207678.85249999992,-6.13355928445003;
207618.92599999998,18.921875,207678.91499999992,-12.13355928445003;
207618.98849999998,33.921875,207678.97749999992,-6.13355928445003;
207619.05099999998,42.921875,207679.03999999992,-22.13355928445003;
207619.11349999998,38.921875,207679.10249999992,0.8664407155499703;
207619.17599999998,19.921875,207679.16499999992,-9.13355928445003;
207619.23849999998,48.921875,207679.22749999992,-5.13355928445003;
207619.30099999998,52.921875,207679.28999999992,-6.13355928445003;
207619.36349999998,26.921875,207679.35249999992,7.86644071554997;
207619.42599999998,38.921875,207679.41499999992,2.8664407155499703;
207619.48849999998,40.921875,207679.47749999992,2.8664407155499703;
207619.55099999998,17.921875,207679.53999999992,14.86644071554997;
207619.61349999998,21.921875,207679.60249999992,18.86644071554997;
207619.67599999998,34.921875,207679.66499999992,11.86644071554997;
207619.73849999998,21.921875,207679.72749999992,-1.1335592844500297;
207619.80099999998,26.921875,207679.78999999992,26.86644071554997;
207619.86349999998,31.921875,207679.85249999992,19.86644071554997;
207619.92599999998,22.921875,207679.91499999992,19.86644071554997;
207619.98849999998,30.921875,207679.97749999992,16.86644071554997;
207620.05099999998,26.921875,207680.03999999992,18.86644071554997;
207620.11349999998,12.921875,207680.10249999992,0.8664407155499703;
207620.17599999998,30.921875,207680.16499999992,12.86644071554997;
207620.23849999998,12.921875,207680.22749999992,11.86644071554997;
207620.30099999998,19.921875,207680.28999999992,-8.13355928445003;
207620.36349999998,26.921875,207680.35249999992,23.86644071554997;
207620.42599999998,11.921875,207680.41499999992,4.86644071554997;
207620.48849999998,-5.078125,207680.47749999992,11.86644071554997;
207620.55099999998,11.921875,207680.53999999992,10.86644071554997;
207620.61349999998,12.921875,207680.60249999992,-2.1335592844500297;
207620.67599999998,2.921875,207680.66499999992,-8.13355928445003;
207620.73849999998,17.921875,207680.72749999992,2.8664407155499703;
207620.80099999998,3.921875,207680.78999999992,-0.13355928445002974;
207620.86349999998,18.921875,207680.85249999992,-19.13355928445003;
207620.92599999998,28.921875,207680.91499999992,-7.13355928445003;
207620.98849999998,8.921875,207680.97749999992,-6.13355928445003;
207621.05099999998,-11.078125,207681.03999999992,-2.1335592844500297;
207621.11349999998,14.921875,207681.10249999992,-15.13355928445003;
207621.17599999998,24.921875,207681.16499999992,0.8664407155499703;
207621.23849999998,1.921875,207681.22749999992,-8.13355928445003;
207621.30099999998,22.921875,207681.28999999992,-3.1335592844500297;
207621.36349999998,13.921875,207681.35249999992,3.8664407155499703;
207621.42599999998,-11.078125,207681.41499999992,8.86644071554997;
207621.48849999998,-5.078125,207681.47749999992,-3.1335592844500297;
207621.55099999998,10.921875,207681.53999999992,3.8664407155499703;
207621.61349999998,-2.078125,207681.60249999992,-1.1335592844500297;
207621.67599999998,6.921875,207681.66499999992,-20.13355928445003;
207621.73849999998,9.921875,207681.72749999992,14.86644071554997;
207621.80099999998,-4.078125,207681.78999999992,2.8664407155499703;
207621.86349999998,-10.078125,207681.85249999992,18.86644071554997;
207621.92599999998,-2.078125,207681.91499999992,6.86644071554997;
207621.98849999998,18.921875,207681.97749999992,18.86644071554997;
207622.05099999998,6.921875,207682.03999999992,15.86644071554997;
207622.11349999998,45.921875,207682.10249999992,11.86644071554997;
207622.17599999998,30.921875,207682.16499999992,14.86644071554997;
207622.23849999998,17.921875,207682.22749999992,30.86644071554997;
207622.30099999998,17.921875,207682.28999999992,20.86644071554997;
207622.36349999998,5.921875,207682.35249999992,27.86644071554997;
207622.42599999998,27.921875,207682.41499999992,39.86644071554997;
207622.48849999998,18.921875,207682.47749999992,2.8664407155499703;
207622.55099999998,-2.078125,207682.53999999992,22.86644071554997;
207622.61349999998,27.921875,207682.60249999992,12.86644071554997;
207622.67599999998,30.921875,207682.66499999992,13.86644071554997;
207622.73849999998,-27.078125,207682.72749999992,10.86644071554997;
207622.80099999998,12.921875,207682.78999999992,30.86644071554997;
207622.86349999998,1.921875,207682.85249999992,3.8664407155499703;
207622.92599999998,-36.078125,207682.91499999992,-3.1335592844500297;
207622.98849999998,10.921875,207682.97749999992,3.8664407155499703;
207623.05099999998,29.921875,207683.03999999992,-9.13355928445003;
207623.11349999998,-5.078125,207683.10249999992,19.86644071554997;
207623.17599999998,3.921875,207683.16499999992,2.8664407155499703;
207623.23849999998,8.921875,207683.22749999992,15.86644071554997;
207623.30099999998,-3.078125,207683.28999999992,2.8664407155499703;
207623.36349999998,5.921875,207683.35249999992,23.86644071554997;
207623.42599999998,9.921875,207683.41499999992,10.86644071554997;
207623.48849999998,4.921875,207683.47749999992,1.8664407155499703;
207623.55099999998,2.921875,207683.53999999992,7.86644071554997;
207623.61349999998,-9.078125,207683.60249999992,9.86644071554997;
207623.67599999998,-7.078125,207683.66499999992,0.8664407155499703;
207623.73849999998,-2.078125,207683.72749999992,21.86644071554997;
207623.80099999998,14.921875,207683.78999999992,28.86644071554997;
207623.86349999998,33.921875,207683.85249999992,5.86644071554997;
207623.92599999998,1.921875,207683.91499999992,23.86644071554997;
207623.98849999998,5.921875,207683.97749999992,14.86644071554997;
207624.05099999998,11.921875,207684.03999999992,24.86644071554997;
207624.11349999998,2.921875,207684.10249999992,9.86644071554997;
207624.17599999998,8.921875,207684.16499999992,21.86644071554997;
207624.23849999998,27.921875,207684.22749999992,27.86644071554997;
207624.30099999998,24.921875,207684.28999999992,19.86644071554997;
207624.36349999998,-7.078125,207684.35249999992,22.86644071554997;
207624.42599999998,-4.078125,207684.41499999992,18.86644071554997;
207624.48849999998,1.921875,207684.47749999992,37.86644071554997;
207624.55099999998,11.921875,207684.53999999992,19.86644071554997;
207624.61349999998,22.921875,207684.60249999992,29.86644071554997;
207624.67599999998,24.921875,207684.66499999992,28.86644071554997;
207624.73849999998,-11.078125,207684.72749999992,32.86644071554997;
207624.80099999998,-16.078125,207684.78999999992,32.86644071554997;
207624.86349999998,5.921875,207684.85249999992,32.86644071554997;
207624.92599999998,5.921875,207684.91499999992,26.86644071554997;
207624.98849999998,20.921875,207684.97749999992,12.86644071554997;
207625.05099999998,7.921875,207685.03999999992,29.86644071554997;
207625.11349999998,13.921875,207685.10249999992,-0.13355928445002974;
207625.17599999998,-3.078125,207685.16499999992,9.86644071554997;
207625.23849999998,-4.078125,207685.22749999992,5.86644071554997;
207625.30099999998,12.921875,207685.28999999992,9.86644071554997;
207625.36349999998,45.921875,207685.35249999992,28.86644071554997;
207625.42599999998,7.921875,207685.41499999992,10.86644071554997;
207625.48849999998,-2.078125,207685.47749999992,38.86644071554997;
207625.55099999998,47.921875,207685.53999999992,24.86644071554997;
207625.61349999998,-3.078125,207685.60249999992,11.86644071554997;
207625.67599999998,-10.078125,207685.66499999992,14.86644071554997;
207625.73849999998,-1.078125,207685.72749999992,39.86644071554997;
207625.80099999998,7.921875,207685.78999999992,14.86644071554997;
207625.86349999998,9.921875,207685.85249999992,36.86644071554997;
207625.92599999998,7.921875,207685.91499999992,39.86644071554997;
207625.98849999998,17.921875,207685.97749999992,11.86644071554997;
207626.05099999998,-7.078125,207686.03999999992,3.8664407155499703;
207626.11349999998,-3.078125,207686.10249999992,17.86644071554997;
207626.17599999998,13.921875,207686.16499999992,26.86644071554997;
207626.23849999998,9.921875,207686.22749999992,26.86644071554997;
207626.30099999998,11.921875,207686.28999999992,25.86644071554997;
207626.36349999998,21.921875,207686.35249999992,5.86644071554997;
207626.42599999998,3.921875,207686.41499999992,22.86644071554997;
207626.48849999998,8.921875,207686.47749999992,10.86644071554997;
207626.55099999998,24.921875,207686.53999999992,13.86644071554997;
207626.61349999998,8.921875,207686.60249999992,13.86644071554997;
207626.67599999998,-0.078125,207686.66499999992,16.86644071554997;
207626.73849999998,-19.078125,207686.72749999992,7.86644071554997;
207626.80099999998,-7.078125,207686.78999999992,14.86644071554997;
207626.86349999998,-8.078125,207686.85249999992,12.86644071554997;
207626.92599999998,-17.078125,207686.91499999992,4.86644071554997;
207626.98849999998,-18.078125,207686.97749999992,12.86644071554997;
207627.05099999998,-13.078125,207687.03999999992,5.86644071554997;
207627.11349999998,10.921875,207687.10249999992,-0.13355928445002974;
207627.17599999998,3.921875,207687.16499999992,-12.13355928445003;
207627.23849999998,3.921875,207687.22749999992,-0.13355928445002974;
207627.30099999998,4.921875,207687.28999999992,-4.13355928445003;
207627.36349999998,-17.078125,207687.35249999992,1.8664407155499703;
207627.42599999998,-6.078125,207687.41499999992,-7.13355928445003;
207627.48849999998,8.921875,207687.47749999992,-6.13355928445003;
207627.55099999998,0.921875,207687.53999999992,8.86644071554997;
207627.61349999998,-7.078125,207687.60249999992,-8.13355928445003;
207627.67599999998,2.921875,207687.66499999992,-17.13355928445003;
207627.73849999998,4.921875,207687.72749999992,0.8664407155499703;
207627.80099999998,-2.078125,207687.78999999992,9.86644071554997;
207627.86349999998,20.921875,207687.85249999992,-1.1335592844500297;
207627.92599999998,8.921875,207687.91499999992,17.86644071554997;
207627.98849999998,8.921875,207687.97749999992,14.86644071554997;
207628.05099999998,11.921875,207688.03999999992,4.86644071554997;
207628.11349999998,-7.078125,207688.10249999992,29.86644071554997;
207628.17599999998,2.921875,207688.16499999992,18.86644071554997;
207628.23849999998,3.921875,207688.22749999992,4.86644071554997;
207628.30099999998,-15.078125,207688.28999999992,10.86644071554997;
207628.36349999998,9.921875,207688.35249999992,6.86644071554997;
207628.42599999998,8.921875,207688.41499999992,-4.13355928445003;
207628.48849999998,13.921875,207688.47749999992,10.86644071554997;
207628.55099999998,6.921875,207688.53999999992,-2.1335592844500297;
207628.61349999998,-14.078125,207688.60249999992,-8.13355928445003;
207628.67599999998,-1.078125,207688.66499999992,-13.13355928445003;
207628.73849999998,-2.078125,207688.72749999992,3.8664407155499703;
207628.80099999998,1.921875,207688.78999999992,-3.1335592844500297;
207628.86349999998,-2.078125,207688.85249999992,-11.13355928445003;
207628.92599999998,-1.078125,207688.91499999992,-11.13355928445003;
207628.98849999998,-14.078125,207688.97749999992,2.8664407155499703;
207629.05099999998,-10.078125,207689.03999999992,17.86644071554997;
207629.11349999998,-38.078125,207689.10249999992,-8.13355928445003;
207629.17599999998,-33.078125,207689.16499999992,2.8664407155499703;
207629.23849999998,-6.078125,207689.22749999992,7.86644071554997;
207629.30099999998,-20.078125,207689.28999999992,7.86644071554997;
207629.36349999998,-24.078125,207689.35249999992,24.86644071554997;
207629.42599999998,-16.078125,207689.41499999992,21.86644071554997;
207629.48849999998,-15.078125,207689.47749999992,2.8664407155499703;
207629.55099999998,-21.078125,207689.53999999992,16.86644071554997;
207629.61349999998,-22.078125,207689.60249999992,35.86644071554997;
207629.67599999998,-35.078125,207689.66499999992,10.86644071554997;
207629.73849999998,-6.078125,207689.72749999992,25.86644071554997;
207629.80099999998,8.921875,207689.78999999992,13.86644071554997;
207629.86349999998,-6.078125,207689.85249999992,12.86644071554997;
207629.92599999998,-1.078125,207689.91499999992,7.86644071554997;
207629.98849999998,-35.078125,207689.97749999992,11.86644071554997;
207630.05099999998,-38.078125,207690.03999999992,14.86644071554997;
207630.11349999998,13.921875,207690.10249999992,2.8664407155499703;
207630.17599999998,5.921875,207690.16499999992,11.86644071554997;
207630.23849999998,-3.078125,207690.22749999992,12.86644071554997;
207630.30099999998,0.921875,207690.28999999992,7.86644071554997;
207630.36349999998,-12.078125,207690.35249999992,-7.13355928445003;
207630.42599999998,-4.078125,207690.41499999992,7.86644071554997;
207630.48849999998,28.921875,207690.47749999992,15.86644071554997;
207630.55099999998,-1.078125,207690.53999999992,18.86644071554997;
207630.61349999998,0.921875,207690.60249999992,5.86644071554997;
