t2,y2,t2,y2;
205007.50450000004,8.921875,205007.49349999998,11.86644071554997;
205007.56700000004,8.921875,205007.55599999998,6.86644071554997;
205007.62950000004,10.921875,205007.61849999998,-6.13355928445003;
205007.69200000004,-22.078125,205007.68099999998,3.8664407155499703;
205007.75450000004,7.921875,205007.74349999998,-5.13355928445003;
205007.81700000004,65.921875,205007.80599999998,5.86644071554997;
205007.87950000004,-13.078125,205007.86849999998,14.86644071554997;
205007.94200000004,-37.078125,205007.93099999998,-6.13355928445003;
205008.00450000004,43.921875,205007.99349999998,18.86644071554997;
205008.06700000004,16.921875,205008.05599999998,25.86644071554997;
205008.12950000004,-7.078125,205008.11849999998,27.86644071554997;
205008.19200000004,39.921875,205008.18099999998,14.86644071554997;
205008.25450000004,15.921875,205008.24349999998,19.86644071554997;
205008.31700000004,-20.078125,205008.30599999998,25.86644071554997;
205008.37950000004,26.921875,205008.36849999998,35.86644071554997;
205008.44200000004,19.921875,205008.43099999998,24.86644071554997;
205008.50450000004,31.921875,205008.49349999998,30.86644071554997;
205008.56700000004,40.921875,205008.55599999998,31.86644071554997;
205008.62950000004,14.921875,205008.61849999998,4.86644071554997;
205008.69200000004,13.921875,205008.68099999998,10.86644071554997;
205008.75450000004,38.921875,205008.74349999998,6.86644071554997;
205008.81700000004,31.921875,205008.80599999998,12.86644071554997;
205008.87950000004,31.921875,205008.86849999998,3.8664407155499703;
205008.94200000004,43.921875,205008.93099999998,22.86644071554997;
205009.00450000004,7.921875,205008.99349999998,-25.13355928445003;
205009.06700000004,18.921875,205009.05599999998,-15.13355928445003;
205009.12950000004,-0.078125,205009.11849999998,-6.13355928445003;
205009.19200000004,16.921875,205009.18099999998,-12.13355928445003;
205009.25450000004,13.921875,205009.24349999998,25.86644071554997;
205009.31700000004,-15.078125,205009.30599999998,19.86644071554997;
205009.37950000004,3.921875,205009.36849999998,13.86644071554997;
205009.44200000004,15.921875,205009.43099999998,4.86644071554997;
205009.50450000004,-1.078125,205009.49349999998,16.86644071554997;
205009.56700000004,18.921875,205009.55599999998,8.86644071554997;
205009.62950000004,6.921875,205009.61849999998,22.86644071554997;
205009.69200000004,-25.078125,205009.68099999998,25.86644071554997;
205009.75450000004,-20.078125,205009.74349999998,3.8664407155499703;
205009.81700000004,22.921875,205009.80599999998,11.86644071554997;
205009.87950000004,-14.078125,205009.86849999998,15.86644071554997;
205009.94200000004,-36.078125,205009.93099999998,-9.13355928445003;
205010.00450000004,25.921875,205009.99349999998,14.86644071554997;
205010.06700000004,2.921875,205010.05599999998,13.86644071554997;
205010.12950000004,-5.078125,205010.11849999998,-7.13355928445003;
205010.19200000004,27.921875,205010.18099999998,7.86644071554997;
205010.25450000004,2.921875,205010.24349999998,26.86644071554997;
205010.31700000004,-2.078125,205010.30599999998,-4.13355928445003;
205010.37950000004,25.921875,205010.36849999998,34.86644071554997;
205010.44200000004,-2.078125,205010.43099999998,24.86644071554997;
205010.50450000004,-1.078125,205010.49349999998,2.8664407155499703;
205010.56700000004,11.921875,205010.55599999998,3.8664407155499703;
205010.62950000004,16.921875,205010.61849999998,17.86644071554997;
205010.69200000004,11.921875,205010.68099999998,38.86644071554997;
205010.75450000004,22.921875,205010.74349999998,-3.1335592844500297;
205010.81700000004,10.921875,205010.80599999998,6.86644071554997;
205010.87950000004,-7.078125,205010.86849999998,17.86644071554997;
205010.94200000004,18.921875,205010.93099999998,-4.13355928445003;
205011.00450000004,27.921875,205010.99349999998,2.8664407155499703;
205011.06700000004,13.921875,205011.05599999998,25.86644071554997;
205011.12950000004,18.921875,205011.11849999998,14.86644071554997;
205011.19200000004,22.921875,205011.18099999998,13.86644071554997;
205011.25450000004,16.921875,205011.24349999998,21.86644071554997;
205011.31700000004,-12.078125,205011.30599999998,5.86644071554997;
205011.37950000004,35.921875,205011.36849999998,-5.13355928445003;
205011.44200000004,24.921875,205011.43099999998,11.86644071554997;
205011.50450000004,-1.078125,205011.49349999998,-4.13355928445003;
205011.56700000004,9.921875,205011.55599999998,4.86644071554997;
205011.62950000004,11.921875,205011.61849999998,-4.13355928445003;
205011.69200000004,21.921875,205011.68099999998,-13.13355928445003;
205011.75450000004,-18.078125,205011.74349999998,-16.13355928445003;
205011.81700000004,0.921875,205011.80599999998,-19.13355928445003;
205011.87950000004,34.921875,205011.86849999998,-0.13355928445002974;
205011.94200000004,-14.078125,205011.93099999998,14.86644071554997;
205012.00450000004,-37.078125,205011.99349999998,-5.13355928445003;
205012.06700000004,31.921875,205012.05599999998,-8.13355928445003;
205012.12950000004,-20.078125,205012.11849999998,22.86644071554997;
205012.19200000004,-50.078125,205012.18099999998,-3.1335592844500297;
205012.25450000004,-26.078125,205012.24349999998,0.8664407155499703;
205012.31700000004,-13.078125,205012.30599999998,26.86644071554997;
205012.37950000004,-51.078125,205012.36849999998,6.86644071554997;
205012.44200000004,-28.078125,205012.43099999998,1.8664407155499703;
205012.50450000004,0.921875,205012.49349999998,22.86644071554997;
205012.56700000004,-31.078125,205012.55599999998,5.86644071554997;
205012.62950000004,-20.078125,205012.61849999998,28.86644071554997;
205012.69200000004,-8.078125,205012.68099999998,29.86644071554997;
205012.75450000004,-30.078125,205012.74349999998,20.86644071554997;
205012.81700000004,-28.078125,205012.80599999998,21.86644071554997;
205012.87950000004,-6.078125,205012.86849999998,20.86644071554997;
205012.94200000004,7.921875,205012.93099999998,16.86644071554997;
205013.00450000004,-35.078125,205012.99349999998,21.86644071554997;
205013.06700000004,-9.078125,205013.05599999998,15.86644071554997;
205013.12950000004,-4.078125,205013.11849999998,11.86644071554997;
205013.19200000004,-11.078125,205013.18099999998,26.86644071554997;
205013.25450000004,-17.078125,205013.24349999998,5.86644071554997;
205013.31700000004,-11.078125,205013.30599999998,12.86644071554997;
205013.37950000004,-40.078125,205013.36849999998,25.86644071554997;
205013.44200000004,-39.078125,205013.43099999998,-5.13355928445003;
205013.50450000004,-15.078125,205013.49349999998,26.86644071554997;
205013.56700000004,-19.078125,205013.55599999998,34.86644071554997;
205013.62950000004,-16.078125,205013.61849999998,7.86644071554997;
205013.69200000004,-30.078125,205013.68099999998,31.86644071554997;
205013.75450000004,0.921875,205013.74349999998,45.86644071554997;
205013.81700000004,1.921875,205013.80599999998,16.86644071554997;
205013.87950000004,-5.078125,205013.86849999998,20.86644071554997;
205013.94200000004,-16.078125,205013.93099999998,26.86644071554997;
205014.00450000004,-7.078125,205013.99349999998,17.86644071554997;
205014.06700000004,-10.078125,205014.05599999998,22.86644071554997;
205014.12950000004,-16.078125,205014.11849999998,8.86644071554997;
205014.19200000004,-7.078125,205014.18099999998,36.86644071554997;
205014.25450000004,-18.078125,205014.24349999998,30.86644071554997;
205014.31700000004,-41.078125,205014.30599999998,-11.13355928445003;
205014.37950000004,-18.078125,205014.36849999998,27.86644071554997;
205014.44200000004,-10.078125,205014.43099999998,39.86644071554997;
205014.50450000004,-22.078125,205014.49349999998,-3.1335592844500297;
205014.56700000004,-27.078125,205014.55599999998,30.86644071554997;
205014.62950000004,-28.078125,205014.61849999998,44.86644071554997;
205014.69200000004,-19.078125,205014.68099999998,4.86644071554997;
205014.75450000004,-7.078125,205014.74349999998,31.86644071554997;
205014.81700000004,-5.078125,205014.80599999998,34.86644071554997;
205014.87950000004,-29.078125,205014.86849999998,-0.13355928445002974;
205014.94200000004,-19.078125,205014.93099999998,13.86644071554997;
205015.00450000004,-9.078125,205014.99349999998,18.86644071554997;
205015.06700000004,-24.078125,205015.05599999998,24.86644071554997;
205015.12950000004,-22.078125,205015.11849999998,45.86644071554997;
205015.19200000004,-20.078125,205015.18099999998,42.86644071554997;
205015.25450000004,-3.078125,205015.24349999998,16.86644071554997;
205015.31700000004,-9.078125,205015.30599999998,9.86644071554997;
205015.37950000004,-0.078125,205015.36849999998,27.86644071554997;
205015.44200000004,-24.078125,205015.43099999998,28.86644071554997;
205015.50450000004,-2.078125,205015.49349999998,17.86644071554997;
205015.56700000004,-18.078125,205015.55599999998,37.86644071554997;
205015.62950000004,24.921875,205015.61849999998,19.86644071554997;
205015.69200000004,14.921875,205015.68099999998,10.86644071554997;
205015.75450000004,-15.078125,205015.74349999998,31.86644071554997;
205015.81700000004,10.921875,205015.80599999998,35.86644071554997;
205015.87950000004,-12.078125,205015.86849999998,2.8664407155499703;
205015.94200000004,-10.078125,205015.93099999998,5.86644071554997;
205016.00450000004,-6.078125,205015.99349999998,5.86644071554997;
205016.06700000004,-6.078125,205016.05599999998,23.86644071554997;
205016.12950000004,-8.078125,205016.11849999998,11.86644071554997;
205016.19200000004,-16.078125,205016.18099999998,15.86644071554997;
205016.25450000004,43.921875,205016.24349999998,9.86644071554997;
205016.31700000004,22.921875,205016.30599999998,7.86644071554997;
205016.37950000004,-4.078125,205016.36849999998,0.8664407155499703;
205016.44200000004,7.921875,205016.43099999998,5.86644071554997;
205016.50450000004,37.921875,205016.49349999998,32.86644071554997;
205016.56700000004,15.921875,205016.55599999998,12.86644071554997;
205016.62950000004,46.921875,205016.61849999998,-21.13355928445003;
205016.69200000004,17.921875,205016.68099999998,-0.13355928445002974;
205016.75450000004,32.921875,205016.74349999998,-0.13355928445002974;
205016.81700000004,73.921875,205016.80599999998,7.86644071554997;
205016.87950000004,25.921875,205016.86849999998,-0.13355928445002974;
205016.94200000004,24.921875,205016.93099999998,10.86644071554997;
205017.00450000004,47.921875,205016.99349999998,-20.13355928445003;
205017.06700000004,25.921875,205017.05599999998,4.86644071554997;
205017.12950000004,8.921875,205017.11849999998,5.86644071554997;
205017.19200000004,32.921875,205017.18099999998,7.86644071554997;
205017.25450000004,32.921875,205017.24349999998,-9.13355928445003;
205017.31700000004,56.921875,205017.30599999998,0.8664407155499703;
205017.37950000004,51.921875,205017.36849999998,12.86644071554997;
205017.44200000004,21.921875,205017.43099999998,11.86644071554997;
205017.50450000004,29.921875,205017.49349999998,8.86644071554997;
205017.56700000004,16.921875,205017.55599999998,11.86644071554997;
205017.62950000004,43.921875,205017.61849999998,13.86644071554997;
205017.69200000004,45.921875,205017.68099999998,11.86644071554997;
205017.75450000004,34.921875,205017.74349999998,12.86644071554997;
205017.81700000004,51.921875,205017.80599999998,-1.1335592844500297;
205017.87950000004,17.921875,205017.86849999998,-11.13355928445003;
205017.94200000004,28.921875,205017.93099999998,-2.1335592844500297;
205018.00450000004,22.921875,205017.99349999998,4.86644071554997;
205018.06700000004,22.921875,205018.05599999998,-22.13355928445003;
205018.12950000004,19.921875,205018.11849999998,12.86644071554997;
205018.19200000004,10.921875,205018.18099999998,3.8664407155499703;
205018.25450000004,19.921875,205018.24349999998,-1.1335592844500297;
205018.31700000004,4.921875,205018.30599999998,-11.13355928445003;
205018.37950000004,-11.078125,205018.36849999998,3.8664407155499703;
205018.44200000004,19.921875,205018.43099999998,-7.13355928445003;
205018.50450000004,29.921875,205018.49349999998,0.8664407155499703;
205018.56700000004,-10.078125,205018.55599999998,25.86644071554997;
205018.62950000004,-13.078125,205018.61849999998,5.86644071554997;
205018.69200000004,-3.078125,205018.68099999998,5.86644071554997;
205018.75450000004,4.921875,205018.74349999998,-20.13355928445003;
205018.81700000004,14.921875,205018.80599999998,-0.13355928445002974;
205018.87950000004,14.921875,205018.86849999998,-1.1335592844500297;
205018.94200000004,1.921875,205018.93099999998,-3.1335592844500297;
205019.00450000004,-6.078125,205018.99349999998,-9.13355928445003;
205019.06700000004,0.921875,205019.05599999998,-1.1335592844500297;
205019.12950000004,-13.078125,205019.11849999998,8.86644071554997;
205019.19200000004,9.921875,205019.18099999998,-0.13355928445002974;
205019.25450000004,19.921875,205019.24349999998,21.86644071554997;
205019.31700000004,2.921875,205019.30599999998,5.86644071554997;
205019.37950000004,24.921875,205019.36849999998,5.86644071554997;
205019.44200000004,-6.078125,205019.43099999998,7.86644071554997;
205019.50450000004,17.921875,205019.49349999998,16.86644071554997;
205019.56700000004,35.921875,205019.55599999998,-5.13355928445003;
205019.62950000004,16.921875,205019.61849999998,29.86644071554997;
205019.69200000004,14.921875,205019.68099999998,10.86644071554997;
205019.75450000004,3.921875,205019.74349999998,26.86644071554997;
205019.81700000004,-9.078125,205019.80599999998,25.86644071554997;
205019.87950000004,1.921875,205019.86849999998,7.86644071554997;
205019.94200000004,21.921875,205019.93099999998,12.86644071554997;
205020.00450000004,4.921875,205019.99349999998,15.86644071554997;
205020.06700000004,-3.078125,205020.05599999998,18.86644071554997;
205020.12950000004,4.921875,205020.11849999998,6.86644071554997;
205020.19200000004,-11.078125,205020.18099999998,9.86644071554997;
205020.25450000004,-33.078125,205020.24349999998,-0.13355928445002974;
205020.31700000004,2.921875,205020.30599999998,31.86644071554997;
205020.37950000004,-1.078125,205020.36849999998,1.8664407155499703;
205020.44200000004,-21.078125,205020.43099999998,9.86644071554997;
205020.50450000004,-50.078125,205020.49349999998,17.86644071554997;
205020.56700000004,-8.078125,205020.55599999998,8.86644071554997;
205020.62950000004,-57.078125,205020.61849999998,3.8664407155499703;
205020.69200000004,-66.078125,205020.68099999998,-2.1335592844500297;
205020.75450000004,-36.078125,205020.74349999998,35.86644071554997;
205020.81700000004,-45.078125,205020.80599999998,19.86644071554997;
205020.87950000004,-55.078125,205020.86849999998,21.86644071554997;
205020.94200000004,-39.078125,205020.93099999998,26.86644071554997;
205021.00450000004,-37.078125,205020.99349999998,10.86644071554997;
205021.06700000004,-40.078125,205021.05599999998,1.8664407155499703;
205021.12950000004,-61.078125,205021.11849999998,13.86644071554997;
205021.19200000004,-50.078125,205021.18099999998,-1.1335592844500297;
205021.25450000004,-17.078125,205021.24349999998,15.86644071554997;
205021.31700000004,-32.078125,205021.30599999998,16.86644071554997;
205021.37950000004,-27.078125,205021.36849999998,-1.1335592844500297;
205021.44200000004,-35.078125,205021.43099999998,6.86644071554997;
205021.50450000004,-41.078125,205021.49349999998,3.8664407155499703;
205021.56700000004,-33.078125,205021.55599999998,2.8664407155499703;
205021.62950000004,-2.078125,205021.61849999998,6.86644071554997;
205021.69200000004,5.921875,205021.68099999998,28.86644071554997;
205021.75450000004,-37.078125,205021.74349999998,-16.13355928445003;
205021.81700000004,-46.078125,205021.80599999998,6.86644071554997;
205021.87950000004,-37.078125,205021.86849999998,-2.1335592844500297;
205021.94200000004,-17.078125,205021.93099999998,1.8664407155499703;
205022.00450000004,-13.078125,205021.99349999998,-0.13355928445002974;
205022.06700000004,-47.078125,205022.05599999998,-7.13355928445003;
205022.12950000004,3.921875,205022.11849999998,6.86644071554997;
205022.19200000004,9.921875,205022.18099999998,-4.13355928445003;
205022.25450000004,-1.078125,205022.24349999998,-7.13355928445003;
205022.31700000004,-5.078125,205022.30599999998,4.86644071554997;
205022.37950000004,-1.078125,205022.36849999998,3.8664407155499703;
205022.44200000004,14.921875,205022.43099999998,-5.13355928445003;
205022.50450000004,0.921875,205022.49349999998,33.86644071554997;
205022.56700000004,-13.078125,205022.55599999998,7.86644071554997;
205022.62950000004,-19.078125,205022.61849999998,-9.13355928445003;
205022.69200000004,-5.078125,205022.68099999998,-0.13355928445002974;
205022.75450000004,-3.078125,205022.74349999998,-0.13355928445002974;
205022.81700000004,-30.078125,205022.80599999998,3.8664407155499703;
205022.87950000004,-32.078125,205022.86849999998,0.8664407155499703;
205022.94200000004,-8.078125,205022.93099999998,10.86644071554997;
205023.00450000004,1.921875,205022.99349999998,-18.13355928445003;
205023.06700000004,-6.078125,205023.05599999998,-6.13355928445003;
205023.12950000004,-2.078125,205023.11849999998,8.86644071554997;
205023.19200000004,-18.078125,205023.18099999998,9.86644071554997;
205023.25450000004,-38.078125,205023.24349999998,10.86644071554997;
205023.31700000004,-13.078125,205023.30599999998,20.86644071554997;
205023.37950000004,11.921875,205023.36849999998,26.86644071554997;
205023.44200000004,-10.078125,205023.43099999998,14.86644071554997;
205023.50450000004,29.921875,205023.49349999998,16.86644071554997;
205023.56700000004,13.921875,205023.55599999998,14.86644071554997;
205023.62950000004,40.921875,205023.61849999998,24.86644071554997;
205023.69200000004,41.921875,205023.68099999998,18.86644071554997;
205023.75450000004,9.921875,205023.74349999998,34.86644071554997;
205023.81700000004,23.921875,205023.80599999998,20.86644071554997;
205023.87950000004,38.921875,205023.86849999998,24.86644071554997;
205023.94200000004,15.921875,205023.93099999998,10.86644071554997;
205024.00450000004,50.921875,205023.99349999998,14.86644071554997;
205024.06700000004,34.921875,205024.05599999998,23.86644071554997;
205024.12950000004,20.921875,205024.11849999998,2.8664407155499703;
205024.19200000004,48.921875,205024.18099999998,7.86644071554997;
205024.25450000004,49.921875,205024.24349999998,11.86644071554997;
205024.31700000004,29.921875,205024.30599999998,13.86644071554997;
205024.37950000004,31.921875,205024.36849999998,26.86644071554997;
205024.44200000004,42.921875,205024.43099999998,23.86644071554997;
205024.50450000004,10.921875,205024.49349999998,12.86644071554997;
205024.56700000004,13.921875,205024.55599999998,30.86644071554997;
205024.62950000004,40.921875,205024.61849999998,21.86644071554997;
205024.69200000004,31.921875,205024.68099999998,27.86644071554997;
205024.75450000004,38.921875,205024.74349999998,32.86644071554997;
205024.81700000004,36.921875,205024.80599999998,41.86644071554997;
205024.87950000004,40.921875,205024.86849999998,10.86644071554997;
205024.94200000004,51.921875,205024.93099999998,11.86644071554997;
205025.00450000004,29.921875,205024.99349999998,24.86644071554997;
205025.06700000004,23.921875,205025.05599999998,-2.1335592844500297;
205025.12950000004,22.921875,205025.11849999998,19.86644071554997;
205025.19200000004,13.921875,205025.18099999998,22.86644071554997;
205025.25450000004,26.921875,205025.24349999998,6.86644071554997;
205025.31700000004,26.921875,205025.30599999998,8.86644071554997;
205025.37950000004,58.921875,205025.36849999998,8.86644071554997;
205025.44200000004,48.921875,205025.43099999998,11.86644071554997;
205025.50450000004,5.921875,205025.49349999998,13.86644071554997;
205025.56700000004,14.921875,205025.55599999998,19.86644071554997;
205025.62950000004,29.921875,205025.61849999998,15.86644071554997;
205025.69200000004,43.921875,205025.68099999998,29.86644071554997;
205025.75450000004,26.921875,205025.74349999998,14.86644071554997;
205025.81700000004,23.921875,205025.80599999998,-2.1335592844500297;
205025.87950000004,15.921875,205025.86849999998,43.86644071554997;
205025.94200000004,11.921875,205025.93099999998,37.86644071554997;
205026.00450000004,16.921875,205025.99349999998,33.86644071554997;
205026.06700000004,23.921875,205026.05599999998,33.86644071554997;
205026.12950000004,57.921875,205026.11849999998,55.86644071554997;
205026.19200000004,25.921875,205026.18099999998,33.86644071554997;
205026.25450000004,55.921875,205026.24349999998,47.86644071554997;
205026.31700000004,76.921875,205026.30599999998,44.86644071554997;
205026.37950000004,23.921875,205026.36849999998,15.86644071554997;
205026.44200000004,25.921875,205026.43099999998,23.86644071554997;
205026.50450000004,25.921875,205026.49349999998,48.86644071554997;
205026.56700000004,19.921875,205026.55599999998,29.86644071554997;
205026.62950000004,45.921875,205026.61849999998,35.86644071554997;
205026.69200000004,45.921875,205026.68099999998,48.86644071554997;
205026.75450000004,27.921875,205026.74349999998,29.86644071554997;
205026.81700000004,34.921875,205026.80599999998,43.86644071554997;
205026.87950000004,27.921875,205026.86849999998,22.86644071554997;
205026.94200000004,17.921875,205026.93099999998,30.86644071554997;
205027.00450000004,-13.078125,205026.99349999998,6.86644071554997;
205027.06700000004,-6.078125,205027.05599999998,32.86644071554997;
205027.12950000004,5.921875,205027.11849999998,6.86644071554997;
205027.19200000004,14.921875,205027.18099999998,8.86644071554997;
205027.25450000004,-30.078125,205027.24349999998,15.86644071554997;
205027.31700000004,-49.078125,205027.30599999998,8.86644071554997;
205027.37950000004,-24.078125,205027.36849999998,19.86644071554997;
205027.44200000004,-9.078125,205027.43099999998,15.86644071554997;
205027.50450000004,-37.078125,205027.49349999998,16.86644071554997;
205027.56700000004,-20.078125,205027.55599999998,4.86644071554997;
205027.62950000004,-56.078125,205027.61849999998,-0.13355928445002974;
205027.69200000004,-37.078125,205027.68099999998,-6.13355928445003;
205027.75450000004,-35.078125,205027.74349999998,-13.13355928445003;
205027.81700000004,-66.078125,205027.80599999998,-15.13355928445003;
205027.87950000004,-40.078125,205027.86849999998,-31.13355928445003;
205027.94200000004,-8.078125,205027.93099999998,-23.13355928445003;
205028.00450000004,-38.078125,205027.99349999998,-11.13355928445003;
205028.06700000004,-76.078125,205028.05599999998,-8.13355928445003;
205028.12950000004,-16.078125,205028.11849999998,-9.13355928445003;
205028.19200000004,-5.078125,205028.18099999998,-0.13355928445002974;
205028.25450000004,-29.078125,205028.24349999998,-22.13355928445003;
205028.31700000004,-34.078125,205028.30599999998,-25.13355928445003;
205028.37950000004,-40.078125,205028.36849999998,-15.13355928445003;
205028.44200000004,-27.078125,205028.43099999998,-10.13355928445003;
205028.50450000004,-47.078125,205028.49349999998,-19.13355928445003;
205028.56700000004,-32.078125,205028.55599999998,-19.13355928445003;
205028.62950000004,-7.078125,205028.61849999998,0.8664407155499703;
205028.69200000004,-16.078125,205028.68099999998,0.8664407155499703;
205028.75450000004,6.921875,205028.74349999998,-5.13355928445003;
205028.81700000004,-26.078125,205028.80599999998,-21.13355928445003;
205028.87950000004,-37.078125,205028.86849999998,-5.13355928445003;
205028.94200000004,-1.078125,205028.93099999998,-3.1335592844500297;
205029.00450000004,-49.078125,205028.99349999998,-25.13355928445003;
205029.06700000004,-55.078125,205029.05599999998,-14.13355928445003;
205029.12950000004,-18.078125,205029.11849999998,-10.13355928445003;
205029.19200000004,-31.078125,205029.18099999998,-28.13355928445003;
205029.25450000004,-3.078125,205029.24349999998,-7.13355928445003;
205029.31700000004,-14.078125,205029.30599999998,-4.13355928445003;
205029.37950000004,-78.078125,205029.36849999998,-28.13355928445003;
205029.44200000004,-26.078125,205029.43099999998,-7.13355928445003;
205029.50450000004,-29.078125,205029.49349999998,-1.1335592844500297;
205029.56700000004,-71.078125,205029.55599999998,-2.1335592844500297;
205029.62950000004,-32.078125,205029.61849999998,-4.13355928445003;
205029.69200000004,-16.078125,205029.68099999998,-1.1335592844500297;
205029.75450000004,-37.078125,205029.74349999998,-7.13355928445003;
205029.81700000004,-32.078125,205029.80599999998,-6.13355928445003;
205029.87950000004,-54.078125,205029.86849999998,4.86644071554997;
205029.94200000004,-34.078125,205029.93099999998,-2.1335592844500297;
205030.00450000004,-30.078125,205029.99349999998,-2.1335592844500297;
205030.06700000004,-56.078125,205030.05599999998,-1.1335592844500297;
205030.12950000004,-12.078125,205030.11849999998,-29.13355928445003;
205030.19200000004,-20.078125,205030.18099999998,-36.13355928445003;
205030.25450000004,-42.078125,205030.24349999998,-11.13355928445003;
205030.31700000004,-20.078125,205030.30599999998,-29.13355928445003;
205030.37950000004,-4.078125,205030.36849999998,15.86644071554997;
205030.44200000004,-21.078125,205030.43099999998,-1.1335592844500297;
205030.50450000004,-6.078125,205030.49349999998,3.8664407155499703;
205030.56700000004,-7.078125,205030.55599999998,7.86644071554997;
205030.62950000004,-8.078125,205030.61849999998,14.86644071554997;
205030.69200000004,-5.078125,205030.68099999998,23.86644071554997;
205030.75450000004,6.921875,205030.74349999998,5.86644071554997;
205030.81700000004,-6.078125,205030.80599999998,11.86644071554997;
205030.87950000004,-15.078125,205030.86849999998,9.86644071554997;
205030.94200000004,-25.078125,205030.93099999998,19.86644071554997;
205031.00450000004,22.921875,205030.99349999998,17.86644071554997;
205031.06700000004,13.921875,205031.05599999998,27.86644071554997;
205031.12950000004,7.921875,205031.11849999998,19.86644071554997;
205031.19200000004,8.921875,205031.18099999998,16.86644071554997;
205031.25450000004,-0.078125,205031.24349999998,-9.13355928445003;
205031.31700000004,1.921875,205031.30599999998,-3.1335592844500297;
205031.37950000004,26.921875,205031.36849999998,4.86644071554997;
205031.44200000004,21.921875,205031.43099999998,-9.13355928445003;
205031.50450000004,15.921875,205031.49349999998,30.86644071554997;
205031.56700000004,11.921875,205031.55599999998,7.86644071554997;
205031.62950000004,6.921875,205031.61849999998,9.86644071554997;
205031.69200000004,20.921875,205031.68099999998,8.86644071554997;
205031.75450000004,2.921875,205031.74349999998,11.86644071554997;
205031.81700000004,5.921875,205031.80599999998,15.86644071554997;
