t2,y2,t2,y2;
217546.22750000004,-47.078125,217606.25249999994,10.86644071554997;
217546.29000000004,-23.078125,217606.31499999994,17.86644071554997;
217546.35250000004,5.921875,217606.37749999994,-9.13355928445003;
217546.41500000004,-47.078125,217606.43999999994,19.86644071554997;
217546.47750000004,-8.078125,217606.50249999994,-9.13355928445003;
217546.54000000004,12.921875,217606.56499999994,12.86644071554997;
217546.60250000004,25.921875,217606.62749999994,-2.1335592844500297;
217546.66500000004,9.921875,217606.68999999994,11.86644071554997;
217546.72750000004,56.921875,217606.75249999994,5.86644071554997;
217546.79000000004,24.921875,217606.81499999994,3.8664407155499703;
217546.85250000004,24.921875,217606.87749999994,17.86644071554997;
217546.91500000004,58.921875,217606.93999999994,17.86644071554997;
217546.97750000004,66.921875,217607.00249999994,1.8664407155499703;
217547.04000000004,36.921875,217607.06499999994,5.86644071554997;
217547.10250000004,22.921875,217607.12749999994,22.86644071554997;
217547.16500000004,48.921875,217607.18999999994,-5.13355928445003;
217547.22750000004,11.921875,217607.25249999994,22.86644071554997;
217547.29000000004,39.921875,217607.31499999994,7.86644071554997;
217547.35250000004,62.921875,217607.37749999994,34.86644071554997;
217547.41500000004,21.921875,217607.43999999994,15.86644071554997;
217547.47750000004,12.921875,217607.50249999994,3.8664407155499703;
217547.54000000004,45.921875,217607.56499999994,11.86644071554997;
217547.60250000004,35.921875,217607.62749999994,36.86644071554997;
217547.66500000004,21.921875,217607.68999999994,1.8664407155499703;
217547.72750000004,42.921875,217607.75249999994,36.86644071554997;
217547.79000000004,50.921875,217607.81499999994,29.86644071554997;
217547.85250000004,4.921875,217607.87749999994,21.86644071554997;
217547.91500000004,21.921875,217607.93999999994,26.86644071554997;
217547.97750000004,3.921875,217608.00249999994,41.86644071554997;
217548.04000000004,-2.078125,217608.06499999994,12.86644071554997;
217548.10250000004,3.921875,217608.12749999994,17.86644071554997;
217548.16500000004,14.921875,217608.18999999994,16.86644071554997;
217548.22750000004,-19.078125,217608.25249999994,29.86644071554997;
217548.29000000004,-3.078125,217608.31499999994,11.86644071554997;
217548.35250000004,-10.078125,217608.37749999994,6.86644071554997;
217548.41500000004,-15.078125,217608.43999999994,9.86644071554997;
217548.47750000004,-40.078125,217608.50249999994,4.86644071554997;
217548.54000000004,-31.078125,217608.56499999994,-20.13355928445003;
217548.60250000004,-57.078125,217608.62749999994,13.86644071554997;
217548.66500000004,-60.078125,217608.68999999994,16.86644071554997;
217548.72750000004,-28.078125,217608.75249999994,-29.13355928445003;
217548.79000000004,-29.078125,217608.81499999994,4.86644071554997;
217548.85250000004,-31.078125,217608.87749999994,-10.13355928445003;
217548.91500000004,-56.078125,217608.93999999994,-15.13355928445003;
217548.97750000004,-51.078125,217609.00249999994,-1.1335592844500297;
217549.04000000004,-24.078125,217609.06499999994,0.8664407155499703;
217549.10250000004,-37.078125,217609.12749999994,14.86644071554997;
217549.16500000004,-37.078125,217609.18999999994,18.86644071554997;
217549.22750000004,-47.078125,217609.25249999994,28.86644071554997;
217549.29000000004,-38.078125,217609.31499999994,30.86644071554997;
217549.35250000004,-70.078125,217609.37749999994,25.86644071554997;
217549.41500000004,-59.078125,217609.43999999994,23.86644071554997;
217549.47750000004,-25.078125,217609.50249999994,37.86644071554997;
217549.54000000004,-26.078125,217609.56499999994,32.86644071554997;
217549.60250000004,-60.078125,217609.62749999994,27.86644071554997;
217549.66500000004,-49.078125,217609.68999999994,13.86644071554997;
217549.72750000004,-44.078125,217609.75249999994,22.86644071554997;
217549.79000000004,-66.078125,217609.81499999994,19.86644071554997;
217549.85250000004,-43.078125,217609.87749999994,46.86644071554997;
217549.91500000004,-31.078125,217609.93999999994,35.86644071554997;
217549.97750000004,-54.078125,217610.00249999994,63.86644071554997;
217550.04000000004,-58.078125,217610.06499999994,56.86644071554997;
217550.10250000004,-18.078125,217610.12749999994,55.86644071554997;
217550.16500000004,-34.078125,217610.18999999994,78.86644071554997;
217550.22750000004,-28.078125,217610.25249999994,61.86644071554997;
217550.29000000004,-18.078125,217610.31499999994,66.86644071554997;
217550.35250000004,3.921875,217610.37749999994,55.86644071554997;
217550.41500000004,-29.078125,217610.43999999994,58.86644071554997;
217550.47750000004,29.921875,217610.50249999994,90.86644071554997;
217550.54000000004,23.921875,217610.56499999994,87.86644071554997;
217550.60250000004,27.921875,217610.62749999994,65.86644071554997;
217550.66500000004,31.921875,217610.68999999994,66.86644071554997;
217550.72750000004,48.921875,217610.75249999994,67.86644071554997;
217550.79000000004,37.921875,217610.81499999994,53.86644071554997;
217550.85250000004,62.921875,217610.87749999994,64.86644071554997;
217550.91500000004,53.921875,217610.93999999994,60.86644071554997;
217550.97750000004,81.921875,217611.00249999994,65.86644071554997;
217551.04000000004,90.921875,217611.06499999994,50.86644071554997;
217551.10250000004,66.921875,217611.12749999994,45.86644071554997;
217551.16500000004,56.921875,217611.18999999994,61.86644071554997;
217551.22750000004,59.921875,217611.25249999994,43.86644071554997;
217551.29000000004,83.921875,217611.31499999994,46.86644071554997;
217551.35250000004,84.921875,217611.37749999994,40.86644071554997;
217551.41500000004,62.921875,217611.43999999994,52.86644071554997;
217551.47750000004,47.921875,217611.50249999994,30.86644071554997;
217551.54000000004,74.921875,217611.56499999994,43.86644071554997;
217551.60250000004,65.921875,217611.62749999994,14.86644071554997;
217551.66500000004,55.921875,217611.68999999994,35.86644071554997;
217551.72750000004,42.921875,217611.75249999994,14.86644071554997;
217551.79000000004,56.921875,217611.81499999994,13.86644071554997;
217551.85250000004,21.921875,217611.87749999994,33.86644071554997;
217551.91500000004,35.921875,217611.93999999994,36.86644071554997;
217551.97750000004,23.921875,217612.00249999994,26.86644071554997;
217552.04000000004,20.921875,217612.06499999994,19.86644071554997;
217552.10250000004,16.921875,217612.12749999994,4.86644071554997;
217552.16500000004,15.921875,217612.18999999994,5.86644071554997;
217552.22750000004,-16.078125,217612.25249999994,19.86644071554997;
217552.29000000004,-5.078125,217612.31499999994,17.86644071554997;
217552.35250000004,-7.078125,217612.37749999994,3.8664407155499703;
217552.41500000004,-14.078125,217612.43999999994,-7.13355928445003;
217552.47750000004,-30.078125,217612.50249999994,-8.13355928445003;
217552.54000000004,-17.078125,217612.56499999994,-8.13355928445003;
217552.60250000004,-48.078125,217612.62749999994,15.86644071554997;
217552.66500000004,-26.078125,217612.68999999994,5.86644071554997;
217552.72750000004,-15.078125,217612.75249999994,-7.13355928445003;
217552.79000000004,-42.078125,217612.81499999994,13.86644071554997;
217552.85250000004,-44.078125,217612.87749999994,-6.13355928445003;
217552.91500000004,-19.078125,217612.93999999994,-5.13355928445003;
217552.97750000004,-18.078125,217613.00249999994,17.86644071554997;
217553.04000000004,-52.078125,217613.06499999994,18.86644071554997;
217553.10250000004,-41.078125,217613.12749999994,3.8664407155499703;
217553.16500000004,-16.078125,217613.18999999994,12.86644071554997;
217553.22750000004,-25.078125,217613.25249999994,8.86644071554997;
217553.29000000004,-58.078125,217613.31499999994,4.86644071554997;
217553.35250000004,-26.078125,217613.37749999994,7.86644071554997;
217553.41500000004,-21.078125,217613.43999999994,-3.1335592844500297;
217553.47750000004,-9.078125,217613.50249999994,18.86644071554997;
217553.54000000004,-6.078125,217613.56499999994,8.86644071554997;
217553.60250000004,4.921875,217613.62749999994,18.86644071554997;
217553.66500000004,-5.078125,217613.68999999994,11.86644071554997;
217553.72750000004,14.921875,217613.75249999994,23.86644071554997;
217553.79000000004,20.921875,217613.81499999994,6.86644071554997;
217553.85250000004,4.921875,217613.87749999994,28.86644071554997;
217553.91500000004,7.921875,217613.93999999994,26.86644071554997;
217553.97750000004,37.921875,217614.00249999994,12.86644071554997;
217554.04000000004,17.921875,217614.06499999994,26.86644071554997;
217554.10250000004,54.921875,217614.12749999994,26.86644071554997;
217554.16500000004,43.921875,217614.18999999994,23.86644071554997;
217554.22750000004,58.921875,217614.25249999994,14.86644071554997;
217554.29000000004,57.921875,217614.31499999994,32.86644071554997;
217554.35250000004,36.921875,217614.37749999994,15.86644071554997;
217554.41500000004,39.921875,217614.43999999994,24.86644071554997;
217554.47750000004,99.921875,217614.50249999994,53.86644071554997;
217554.54000000004,77.921875,217614.56499999994,35.86644071554997;
217554.60250000004,80.921875,217614.62749999994,36.86644071554997;
217554.66500000004,96.921875,217614.68999999994,41.86644071554997;
217554.72750000004,53.921875,217614.75249999994,20.86644071554997;
217554.79000000004,58.921875,217614.81499999994,28.86644071554997;
217554.85250000004,96.921875,217614.87749999994,31.86644071554997;
217554.91500000004,77.921875,217614.93999999994,10.86644071554997;
217554.97750000004,89.921875,217615.00249999994,14.86644071554997;
217555.04000000004,109.921875,217615.06499999994,17.86644071554997;
217555.10250000004,81.921875,217615.12749999994,5.86644071554997;
217555.16500000004,80.921875,217615.18999999994,1.8664407155499703;
217555.22750000004,118.921875,217615.25249999994,0.8664407155499703;
217555.29000000004,97.921875,217615.31499999994,17.86644071554997;
217555.35250000004,133.921875,217615.37749999994,13.86644071554997;
217555.41500000004,136.921875,217615.43999999994,9.86644071554997;
217555.47750000004,99.921875,217615.50249999994,9.86644071554997;
217555.54000000004,110.921875,217615.56499999994,17.86644071554997;
217555.60250000004,94.921875,217615.62749999994,17.86644071554997;
217555.66500000004,96.921875,217615.68999999994,22.86644071554997;
217555.72750000004,102.921875,217615.75249999994,9.86644071554997;
217555.79000000004,124.921875,217615.81499999994,20.86644071554997;
217555.85250000004,84.921875,217615.87749999994,14.86644071554997;
217555.91500000004,68.921875,217615.93999999994,6.86644071554997;
217555.97750000004,47.921875,217616.00249999994,-12.13355928445003;
217556.04000000004,66.921875,217616.06499999994,-13.13355928445003;
217556.10250000004,70.921875,217616.12749999994,-0.13355928445002974;
217556.16500000004,71.921875,217616.18999999994,-11.13355928445003;
217556.22750000004,60.921875,217616.25249999994,-15.13355928445003;
217556.29000000004,47.921875,217616.31499999994,-11.13355928445003;
217556.35250000004,-0.078125,217616.37749999994,-19.13355928445003;
217556.41500000004,33.921875,217616.43999999994,-23.13355928445003;
217556.47750000004,30.921875,217616.50249999994,-21.13355928445003;
217556.54000000004,23.921875,217616.56499999994,-23.13355928445003;
217556.60250000004,-18.078125,217616.62749999994,-9.13355928445003;
217556.66500000004,0.921875,217616.68999999994,-4.13355928445003;
217556.72750000004,-32.078125,217616.75249999994,-4.13355928445003;
217556.79000000004,-17.078125,217616.81499999994,2.8664407155499703;
217556.85250000004,-18.078125,217616.87749999994,7.86644071554997;
217556.91500000004,-33.078125,217616.93999999994,4.86644071554997;
217556.97750000004,-35.078125,217617.00249999994,-12.13355928445003;
217557.04000000004,-34.078125,217617.06499999994,7.86644071554997;
217557.10250000004,-24.078125,217617.12749999994,8.86644071554997;
217557.16500000004,-38.078125,217617.18999999994,-0.13355928445002974;
217557.22750000004,-29.078125,217617.25249999994,20.86644071554997;
217557.29000000004,-27.078125,217617.31499999994,6.86644071554997;
217557.35250000004,-7.078125,217617.37749999994,16.86644071554997;
217557.41500000004,-18.078125,217617.43999999994,15.86644071554997;
217557.47750000004,-44.078125,217617.50249999994,-8.13355928445003;
217557.54000000004,-16.078125,217617.56499999994,-8.13355928445003;
217557.60250000004,7.921875,217617.62749999994,-10.13355928445003;
217557.66500000004,-32.078125,217617.68999999994,-9.13355928445003;
217557.72750000004,-38.078125,217617.75249999994,8.86644071554997;
217557.79000000004,-19.078125,217617.81499999994,1.8664407155499703;
217557.85250000004,14.921875,217617.87749999994,6.86644071554997;
217557.91500000004,4.921875,217617.93999999994,22.86644071554997;
217557.97750000004,5.921875,217618.00249999994,15.86644071554997;
217558.04000000004,17.921875,217618.06499999994,13.86644071554997;
217558.10250000004,11.921875,217618.12749999994,16.86644071554997;
217558.16500000004,6.921875,217618.18999999994,16.86644071554997;
217558.22750000004,14.921875,217618.25249999994,27.86644071554997;
217558.29000000004,7.921875,217618.31499999994,28.86644071554997;
217558.35250000004,5.921875,217618.37749999994,37.86644071554997;
217558.41500000004,15.921875,217618.43999999994,30.86644071554997;
217558.47750000004,20.921875,217618.50249999994,26.86644071554997;
217558.54000000004,9.921875,217618.56499999994,36.86644071554997;
217558.60250000004,31.921875,217618.62749999994,5.86644071554997;
217558.66500000004,26.921875,217618.68999999994,7.86644071554997;
217558.72750000004,19.921875,217618.75249999994,23.86644071554997;
217558.79000000004,25.921875,217618.81499999994,9.86644071554997;
217558.85250000004,8.921875,217618.87749999994,11.86644071554997;
217558.91500000004,14.921875,217618.93999999994,5.86644071554997;
217558.97750000004,-1.078125,217619.00249999994,-18.13355928445003;
217559.04000000004,10.921875,217619.06499999994,8.86644071554997;
217559.10250000004,2.921875,217619.12749999994,4.86644071554997;
217559.16500000004,13.921875,217619.18999999994,-0.13355928445002974;
217559.22750000004,10.921875,217619.25249999994,-10.13355928445003;
217559.29000000004,-4.078125,217619.31499999994,-5.13355928445003;
217559.35250000004,-5.078125,217619.37749999994,-16.13355928445003;
217559.41500000004,-12.078125,217619.43999999994,-8.13355928445003;
217559.47750000004,1.921875,217619.50249999994,-2.1335592844500297;
217559.54000000004,19.921875,217619.56499999994,-10.13355928445003;
217559.60250000004,11.921875,217619.62749999994,-6.13355928445003;
217559.66500000004,-21.078125,217619.68999999994,-1.1335592844500297;
217559.72750000004,12.921875,217619.75249999994,-20.13355928445003;
217559.79000000004,15.921875,217619.81499999994,-35.13355928445003;
217559.85250000004,2.921875,217619.87749999994,-20.13355928445003;
217559.91500000004,-0.078125,217619.93999999994,-21.13355928445003;
217559.97750000004,-5.078125,217620.00249999994,-38.13355928445003;
217560.04000000004,11.921875,217620.06499999994,-39.13355928445003;
217560.10250000004,-12.078125,217620.12749999994,-41.13355928445003;
217560.16500000004,-24.078125,217620.18999999994,-40.13355928445003;
217560.22750000004,-2.078125,217620.25249999994,-55.13355928445003;
217560.29000000004,-8.078125,217620.31499999994,-43.13355928445003;
217560.35250000004,-14.078125,217620.37749999994,-45.13355928445003;
217560.41500000004,-17.078125,217620.43999999994,-50.13355928445003;
217560.47750000004,-43.078125,217620.50249999994,-44.13355928445003;
217560.54000000004,-23.078125,217620.56499999994,-36.13355928445003;
217560.60250000004,-25.078125,217620.62749999994,-30.13355928445003;
217560.66500000004,-42.078125,217620.68999999994,-33.13355928445003;
217560.72750000004,-16.078125,217620.75249999994,-20.13355928445003;
217560.79000000004,-19.078125,217620.81499999994,-23.13355928445003;
217560.85250000004,-10.078125,217620.87749999994,0.8664407155499703;
217560.91500000004,-2.078125,217620.93999999994,-21.13355928445003;
217560.97750000004,-29.078125,217621.00249999994,-19.13355928445003;
217561.04000000004,-30.078125,217621.06499999994,-18.13355928445003;
217561.10250000004,-10.078125,217621.12749999994,17.86644071554997;
217561.16500000004,-11.078125,217621.18999999994,-4.13355928445003;
217561.22750000004,-12.078125,217621.25249999994,-21.13355928445003;
217561.29000000004,-22.078125,217621.31499999994,-2.1335592844500297;
217561.35250000004,-9.078125,217621.37749999994,-0.13355928445002974;
217561.41500000004,-17.078125,217621.43999999994,-14.13355928445003;
217561.47750000004,7.921875,217621.50249999994,14.86644071554997;
217561.54000000004,2.921875,217621.56499999994,17.86644071554997;
217561.60250000004,-5.078125,217621.62749999994,-25.13355928445003;
217561.66500000004,11.921875,217621.68999999994,1.8664407155499703;
217561.72750000004,-20.078125,217621.75249999994,5.86644071554997;
217561.79000000004,-15.078125,217621.81499999994,-6.13355928445003;
217561.85250000004,-0.078125,217621.87749999994,-12.13355928445003;
217561.91500000004,-3.078125,217621.93999999994,6.86644071554997;
217561.97750000004,0.921875,217622.00249999994,3.8664407155499703;
217562.04000000004,1.921875,217622.06499999994,-12.13355928445003;
217562.10250000004,-13.078125,217622.12749999994,19.86644071554997;
217562.16500000004,-13.078125,217622.18999999994,4.86644071554997;
217562.22750000004,14.921875,217622.25249999994,-1.1335592844500297;
217562.29000000004,-5.078125,217622.31499999994,2.8664407155499703;
217562.35250000004,9.921875,217622.37749999994,9.86644071554997;
217562.41500000004,17.921875,217622.43999999994,-2.1335592844500297;
217562.47750000004,-1.078125,217622.50249999994,-1.1335592844500297;
217562.54000000004,-11.078125,217622.56499999994,-1.1335592844500297;
217562.60250000004,-15.078125,217622.62749999994,-11.13355928445003;
217562.66500000004,9.921875,217622.68999999994,-2.1335592844500297;
217562.72750000004,-20.078125,217622.75249999994,-40.13355928445003;
217562.79000000004,-25.078125,217622.81499999994,-10.13355928445003;
217562.85250000004,-7.078125,217622.87749999994,-17.13355928445003;
217562.91500000004,-17.078125,217622.93999999994,-30.13355928445003;
217562.97750000004,-24.078125,217623.00249999994,-3.1335592844500297;
217563.04000000004,6.921875,217623.06499999994,-8.13355928445003;
217563.10250000004,-19.078125,217623.12749999994,-22.13355928445003;
217563.16500000004,-37.078125,217623.18999999994,0.8664407155499703;
217563.22750000004,3.921875,217623.25249999994,14.86644071554997;
217563.29000000004,-16.078125,217623.31499999994,-19.13355928445003;
217563.35250000004,-45.078125,217623.37749999994,-8.13355928445003;
217563.41500000004,-21.078125,217623.43999999994,-2.1335592844500297;
217563.47750000004,-43.078125,217623.50249999994,6.86644071554997;
217563.54000000004,-49.078125,217623.56499999994,0.8664407155499703;
217563.60250000004,-44.078125,217623.62749999994,16.86644071554997;
217563.66500000004,-40.078125,217623.68999999994,-1.1335592844500297;
217563.72750000004,-85.078125,217623.75249999994,5.86644071554997;
217563.79000000004,-63.078125,217623.81499999994,5.86644071554997;
217563.85250000004,-66.078125,217623.87749999994,12.86644071554997;
217563.91500000004,-103.078125,217623.93999999994,14.86644071554997;
217563.97750000004,-76.078125,217624.00249999994,-4.13355928445003;
217564.04000000004,-40.078125,217624.06499999994,8.86644071554997;
217564.10250000004,-101.078125,217624.12749999994,4.86644071554997;
217564.16500000004,-97.078125,217624.18999999994,16.86644071554997;
217564.22750000004,-55.078125,217624.25249999994,-13.13355928445003;
217564.29000000004,-84.078125,217624.31499999994,2.8664407155499703;
217564.35250000004,-97.078125,217624.37749999994,-8.13355928445003;
217564.41500000004,-73.078125,217624.43999999994,-5.13355928445003;
217564.47750000004,-64.078125,217624.50249999994,-10.13355928445003;
217564.54000000004,-85.078125,217624.56499999994,-12.13355928445003;
217564.60250000004,-75.078125,217624.62749999994,-1.1335592844500297;
217564.66500000004,-69.078125,217624.68999999994,-14.13355928445003;
217564.72750000004,-80.078125,217624.75249999994,-2.1335592844500297;
217564.79000000004,-78.078125,217624.81499999994,1.8664407155499703;
217564.85250000004,-103.078125,217624.87749999994,22.86644071554997;
217564.91500000004,-92.078125,217624.93999999994,-11.13355928445003;
217564.97750000004,-55.078125,217625.00249999994,10.86644071554997;
217565.04000000004,-64.078125,217625.06499999994,10.86644071554997;
217565.10250000004,-42.078125,217625.12749999994,-4.13355928445003;
217565.16500000004,-41.078125,217625.18999999994,11.86644071554997;
217565.22750000004,-70.078125,217625.25249999994,21.86644071554997;
217565.29000000004,-69.078125,217625.31499999994,6.86644071554997;
217565.35250000004,-38.078125,217625.37749999994,10.86644071554997;
217565.41500000004,-28.078125,217625.43999999994,25.86644071554997;
217565.47750000004,-16.078125,217625.50249999994,13.86644071554997;
217565.54000000004,-37.078125,217625.56499999994,17.86644071554997;
217565.60250000004,-15.078125,217625.62749999994,8.86644071554997;
217565.66500000004,-32.078125,217625.68999999994,29.86644071554997;
217565.72750000004,-13.078125,217625.75249999994,15.86644071554997;
217565.79000000004,5.921875,217625.81499999994,25.86644071554997;
217565.85250000004,-10.078125,217625.87749999994,35.86644071554997;
217565.91500000004,-21.078125,217625.93999999994,30.86644071554997;
217565.97750000004,24.921875,217626.00249999994,26.86644071554997;
217566.04000000004,0.921875,217626.06499999994,25.86644071554997;
217566.10250000004,-18.078125,217626.12749999994,34.86644071554997;
217566.16500000004,27.921875,217626.18999999994,26.86644071554997;
217566.22750000004,-18.078125,217626.25249999994,30.86644071554997;
217566.29000000004,-30.078125,217626.31499999994,26.86644071554997;
217566.35250000004,7.921875,217626.37749999994,41.86644071554997;
217566.41500000004,-13.078125,217626.43999999994,17.86644071554997;
217566.47750000004,-5.078125,217626.50249999994,29.86644071554997;
217566.54000000004,8.921875,217626.56499999994,42.86644071554997;
217566.60250000004,-1.078125,217626.62749999994,5.86644071554997;
217566.66500000004,-6.078125,217626.68999999994,9.86644071554997;
217566.72750000004,2.921875,217626.75249999994,32.86644071554997;
217566.79000000004,7.921875,217626.81499999994,25.86644071554997;
217566.85250000004,9.921875,217626.87749999994,1.8664407155499703;
217566.91500000004,3.921875,217626.93999999994,39.86644071554997;
217566.97750000004,14.921875,217627.00249999994,16.86644071554997;
217567.04000000004,4.921875,217627.06499999994,4.86644071554997;
217567.10250000004,-2.078125,217627.12749999994,-6.13355928445003;
217567.16500000004,-3.078125,217627.18999999994,0.8664407155499703;
217567.22750000004,2.921875,217627.25249999994,19.86644071554997;
217567.29000000004,16.921875,217627.31499999994,-0.13355928445002974;
217567.35250000004,24.921875,217627.37749999994,11.86644071554997;
217567.41500000004,-1.078125,217627.43999999994,5.86644071554997;
217567.47750000004,19.921875,217627.50249999994,14.86644071554997;
217567.54000000004,15.921875,217627.56499999994,13.86644071554997;
217567.60250000004,43.921875,217627.62749999994,48.86644071554997;
217567.66500000004,32.921875,217627.68999999994,25.86644071554997;
217567.72750000004,26.921875,217627.75249999994,24.86644071554997;
217567.79000000004,45.921875,217627.81499999994,34.86644071554997;
217567.85250000004,8.921875,217627.87749999994,21.86644071554997;
217567.91500000004,5.921875,217627.93999999994,36.86644071554997;
217567.97750000004,8.921875,217628.00249999994,19.86644071554997;
217568.04000000004,17.921875,217628.06499999994,25.86644071554997;
217568.10250000004,-11.078125,217628.12749999994,-0.13355928445002974;
217568.16500000004,7.921875,217628.18999999994,12.86644071554997;
217568.22750000004,6.921875,217628.25249999994,-3.1335592844500297;
217568.29000000004,-8.078125,217628.31499999994,9.86644071554997;
217568.35250000004,-4.078125,217628.37749999994,22.86644071554997;
217568.41500000004,12.921875,217628.43999999994,15.86644071554997;
217568.47750000004,-13.078125,217628.50249999994,11.86644071554997;
217568.54000000004,-40.078125,217628.56499999994,9.86644071554997;
217568.60250000004,13.921875,217628.62749999994,27.86644071554997;
217568.66500000004,13.921875,217628.68999999994,15.86644071554997;
217568.72750000004,13.921875,217628.75249999994,29.86644071554997;
217568.79000000004,14.921875,217628.81499999994,26.86644071554997;
217568.85250000004,-24.078125,217628.87749999994,33.86644071554997;
217568.91500000004,-14.078125,217628.93999999994,12.86644071554997;
217568.97750000004,22.921875,217629.00249999994,31.86644071554997;
217569.04000000004,21.921875,217629.06499999994,22.86644071554997;
217569.10250000004,5.921875,217629.12749999994,21.86644071554997;
217569.16500000004,-1.078125,217629.18999999994,24.86644071554997;
217569.22750000004,4.921875,217629.25249999994,8.86644071554997;
217569.29000000004,18.921875,217629.31499999994,11.86644071554997;
217569.35250000004,-5.078125,217629.37749999994,12.86644071554997;
217569.41500000004,-1.078125,217629.43999999994,23.86644071554997;
217569.47750000004,35.921875,217629.50249999994,18.86644071554997;
217569.54000000004,8.921875,217629.56499999994,25.86644071554997;
217569.60250000004,1.921875,217629.62749999994,-0.13355928445002974;
217569.66500000004,31.921875,217629.68999999994,18.86644071554997;
217569.72750000004,47.921875,217629.75249999994,10.86644071554997;
217569.79000000004,28.921875,217629.81499999994,7.86644071554997;
217569.85250000004,33.921875,217629.87749999994,21.86644071554997;
217569.91500000004,37.921875,217629.93999999994,21.86644071554997;
217569.97750000004,24.921875,217630.00249999994,17.86644071554997;
217570.04000000004,17.921875,217630.06499999994,8.86644071554997;
217570.10250000004,-5.078125,217630.12749999994,38.86644071554997;
217570.16500000004,11.921875,217630.18999999994,36.86644071554997;
217570.22750000004,-8.078125,217630.25249999994,16.86644071554997;
217570.29000000004,9.921875,217630.31499999994,13.86644071554997;
217570.35250000004,11.921875,217630.37749999994,11.86644071554997;
217570.41500000004,-6.078125,217630.43999999994,-3.1335592844500297;
217570.47750000004,-20.078125,217630.50249999994,7.86644071554997;
217570.54000000004,4.921875,217630.56499999994,17.86644071554997;
217570.60250000004,-10.078125,217630.62749999994,-1.1335592844500297;
217570.66500000004,-15.078125,217630.68999999994,0.8664407155499703;
217570.72750000004,-23.078125,217630.75249999994,9.86644071554997;
217570.79000000004,-18.078125,217630.81499999994,15.86644071554997;
217570.85250000004,-30.078125,217630.87749999994,-7.13355928445003;
217570.91500000004,-28.078125,217630.93999999994,16.86644071554997;
217570.97750000004,-26.078125,217631.00249999994,9.86644071554997;
217571.04000000004,-40.078125,217631.06499999994,16.86644071554997;
217571.10250000004,-27.078125,217631.12749999994,0.8664407155499703;
217571.16500000004,-29.078125,217631.18999999994,4.86644071554997;
217571.22750000004,-53.078125,217631.25249999994,7.86644071554997;
217571.29000000004,-39.078125,217631.31499999994,2.8664407155499703;
217571.35250000004,-22.078125,217631.37749999994,29.86644071554997;
217571.41500000004,-35.078125,217631.43999999994,21.86644071554997;
217571.47750000004,-42.078125,217631.50249999994,-4.13355928445003;
217571.54000000004,-40.078125,217631.56499999994,8.86644071554997;
217571.60250000004,-46.078125,217631.62749999994,15.86644071554997;
217571.66500000004,-29.078125,217631.68999999994,-11.13355928445003;
217571.72750000004,-43.078125,217631.75249999994,14.86644071554997;
217571.79000000004,-50.078125,217631.81499999994,16.86644071554997;
217571.85250000004,-12.078125,217631.87749999994,7.86644071554997;
